tecnologia,mcc,net,operador,lac,cellid,latitud,longitud,cobertura,fecha,id
LTE,736,3,Tigo,27461,20490244,-17.394959,-66.159147,1000,2017-09-16 23:21:30+00:00,150649
LTE,736,3,Tigo,27461,20486914,-17.386925,-66.17091,1000,2017-09-27 02:56:12+00:00,150648
LTE,736,3,Tigo,27461,20488706,-17.390991,-66.145233,1000,2017-05-08 21:12:19+00:00,150647
LTE,736,3,Tigo,27461,20482050,-17.379223,-66.151726,8295,2017-09-27 18:40:32+00:00,150646
LTE,736,3,Tigo,27461,20489729,-17.381861,-66.162547,1778,2017-04-18 18:30:00+00:00,150645
LTE,736,3,Tigo,27461,20487174,-17.37875,-66.143152,3618,2017-09-07 22:49:33+00:00,150644
LTE,736,1,Viva,21000,3098881,-17.377455,-66.16362,2673,2017-09-13 18:01:32+00:00,150643
LTE,736,1,Viva,21001,3095553,-17.385598,-66.169782,2853,2017-05-08 12:59:41+00:00,150642
LTE,736,1,Viva,21000,3074563,-17.381633,-66.172685,1178,2017-09-24 00:58:25+00:00,150641
LTE,736,1,Viva,21000,3090177,-17.390978,-66.141792,3997,2020-03-15 17:35:09+00:00,150640
LTE,736,1,Viva,21000,3086083,-17.385677,-66.158303,3576,2017-09-27 11:36:25+00:00,150639
LTE,736,1,Viva,21000,3074562,-17.387865,-66.172522,1000,2017-09-20 22:46:39+00:00,150638
LTE,736,1,Viva,21000,3075075,-17.382431030273,-66.157608032227,1000,2015-10-17 07:50:53+00:00,150637
LTE,736,1,Viva,255,3089665,-17.389297485352,-66.164474487305,1000,2015-08-17 10:34:16+00:00,150636
UMTS,736,3,Tigo,17800,5271162,-17.392044,-66.14296,1000,2016-10-02 18:36:11+00:00,150635
UMTS,736,3,Tigo,27461,20488705,-17.387924194336,-66.152114868164,1000,2016-03-15 06:26:09+00:00,150634
LTE,736,3,Tigo,27461,20480769,-17.387359,-66.170979,6768,2017-09-27 17:29:23+00:00,150633
LTE,736,3,Tigo,27461,20499974,-17.382697,-66.163547,3069,2017-09-27 15:05:26+00:00,150632
UMTS,736,3,Tigo,17800,5280959,-17.387695,-66.152344,1000,2016-03-15 06:24:59+00:00,150631
LTE,736,3,Tigo,27461,20488707,-17.390209,-66.149969,1000,2017-09-27 16:41:56+00:00,150630
UMTS,736,1,Viva,1210,13259757,-17.381775,-66.160418,1678,2017-05-13 03:41:29+00:00,150629
UMTS,736,2,Entel,43401,13795572,-17.389369,-66.163504,2280,2017-05-02 16:53:50+00:00,150628
UMTS,736,2,Entel,43401,13795578,-17.393875,-66.155777,1000,2017-02-11 19:48:01+00:00,150627
LTE,736,3,Tigo,27461,20493317,-17.389822,-66.139351,4566,2017-09-20 22:33:07+00:00,150626
LTE,736,2,Entel,44401,10249222,-17.382822,-66.174248,1000,2019-04-15 20:15:57+00:00,150625
UMTS,736,1,Viva,1210,13259958,-17.387294,-66.159982,6504,2017-05-06 23:41:12+00:00,150624
UMTS,736,1,Viva,1210,13263938,-17.382431,-66.159325,1000,2016-10-22 16:03:14+00:00,150623
UMTS,736,2,Entel,43401,13795948,-17.385864,-66.157608,1000,2016-04-16 13:58:58+00:00,150622
UMTS,736,1,Viva,1210,13259759,-17.385598,-66.169467,2775,2017-09-27 00:00:01+00:00,150621
UMTS,736,2,Entel,43401,13795942,-17.386551,-66.156235,1000,2016-01-02 10:38:16+00:00,150620
UMTS,736,2,Entel,43401,13796253,-17.387139,-66.15545,1000,2016-11-26 13:57:33+00:00,150619
GSM,736,3,Tigo,17461,14005,-17.391944,-66.147123,1002,2017-09-26 22:13:51+00:00,150618
UMTS,736,3,Tigo,17800,5261993,-17.392768,-66.151337,1000,2017-05-03 23:37:27+00:00,150617
UMTS,736,3,Tigo,17800,5270932,-17.384033,-66.143698,1000,2017-05-07 01:05:07+00:00,150616
UMTS,736,3,Tigo,17800,5271932,-17.385177612305,-66.142501831055,1000,2015-09-14 14:06:48+00:00,150615
GSM,736,3,Tigo,17461,14052,-17.38298,-66.142776,1000,2016-08-15 10:02:15+00:00,150614
UMTS,736,3,Tigo,17800,5306932,-17.384148,-66.146965,1000,2015-09-14 14:08:23+00:00,150613
UMTS,736,3,Tigo,17800,5280932,-17.385178,-66.147995,1000,2017-03-18 02:31:31+00:00,150612
UMTS,736,3,Tigo,17800,5261888,-17.376782,-66.153837,1000,2017-09-19 17:04:25+00:00,150611
UMTS,736,3,Tigo,17800,5281888,-17.377853,-66.157494,1000,2016-11-20 17:46:50+00:00,150610
UMTS,736,3,Tigo,17800,5271888,-17.380494,-66.154352,1000,2017-05-13 01:27:34+00:00,150609
UMTS,736,3,Tigo,17800,5286959,-17.382235,-66.153488,1000,2016-07-11 20:14:57+00:00,150608
UMTS,736,3,Tigo,17800,5296888,-17.380232,-66.152924,1123,2017-09-24 16:41:31+00:00,150607
UMTS,736,3,Tigo,17800,5297031,-17.381824,-66.149634,1000,2017-09-17 03:12:52+00:00,150606
UMTS,736,3,Tigo,17800,5261090,-17.387209,-66.150493,1000,2017-09-27 16:38:34+00:00,150605
UMTS,736,3,Tigo,17800,5297090,-17.390203,-66.151177,1000,2017-09-26 21:20:00+00:00,150604
UMTS,736,3,Tigo,17800,5306959,-17.387336,-66.151723,1000,2016-08-12 17:35:26+00:00,150603
UMTS,736,3,Tigo,17800,5270885,-17.391953,-66.157881,4322,2017-09-22 18:01:48+00:00,150602
UMTS,736,3,Tigo,17800,5281885,-17.393731,-66.157094,4518,2017-05-14 16:54:25+00:00,150601
UMTS,736,3,Tigo,17800,5306883,-17.393925,-66.168767,6176,2017-05-14 16:46:37+00:00,150600
UMTS,736,3,Tigo,17800,5307090,-17.388824,-66.151275,1000,2017-09-16 23:32:47+00:00,150599
UMTS,736,3,Tigo,17800,5296947,-17.388748,-66.156784,1000,2016-11-12 06:52:06+00:00,150598
UMTS,736,1,Viva,1210,13259788,-17.386489,-66.146093,2691,2017-09-03 20:37:54+00:00,150597
GSM,736,1,Viva,202,20252,-17.376658,-66.14581,2193,2017-05-11 03:24:41+00:00,150596
LTE,736,3,Tigo,27461,20480771,-17.392996,-66.164126,1649,2017-09-17 16:45:22+00:00,150595
GSM,736,3,Tigo,17461,34156,-17.385476,-66.142366,1000,2017-05-03 00:16:31+00:00,150594
GSM,736,2,Entel,40401,30451,-17.383608,-66.147799,1000,2016-04-01 11:29:27+00:00,150593
UMTS,736,1,Viva,1210,13258389,-17.385619,-66.16164,4718,2017-09-20 20:15:06+00:00,150592
UMTS,736,1,Viva,1210,13263385,-17.392044,-66.160698,1000,2016-04-28 00:46:35+00:00,150591
UMTS,736,1,Viva,1210,13263383,-17.390881,-66.158466,1000,2017-05-13 14:24:10+00:00,150590
UMTS,736,2,Entel,43401,13795623,-17.395065,-66.144424,1000,2017-03-26 05:19:27+00:00,150589
UMTS,736,3,Tigo,17800,5306947,-17.38828,-66.160436,2089,2017-05-01 15:06:54+00:00,150588
UMTS,736,3,Tigo,17800,5280947,-17.385449,-66.158675,1467,2017-09-27 17:21:02+00:00,150587
UMTS,736,3,Tigo,17800,5280958,-17.391689,-66.155004,1000,2017-09-26 19:54:12+00:00,150586
GSM,736,3,Tigo,17461,24078,-17.394538,-66.153716,1000,2017-09-18 18:44:03+00:00,150585
UMTS,736,3,Tigo,17800,5281958,-17.388236,-66.154429,1000,2017-05-07 23:46:12+00:00,150584
UMTS,736,3,Tigo,17800,5261947,-17.386093,-66.156235,1000,2016-09-08 19:49:32+00:00,150583
UMTS,736,3,Tigo,17800,5286947,-17.386389,-66.156558,1000,2016-11-12 06:52:06+00:00,150582
UMTS,736,3,Tigo,17800,5306958,-17.389984,-66.155548,1000,2016-10-12 19:05:40+00:00,150581
UMTS,736,2,Entel,43401,13795937,-17.387009,-66.163101,1000,2016-04-05 18:57:35+00:00,150580
UMTS,736,2,Entel,43401,13796013,-17.387581,-66.155891,1000,2016-07-07 14:19:47+00:00,150579
UMTS,736,2,Entel,43401,13796389,-17.386722,-66.14643,1000,2017-05-02 21:06:59+00:00,150578
UMTS,736,1,Viva,1210,13263635,-17.376953,-66.147182,2438,2017-05-13 22:02:20+00:00,150577
UMTS,736,3,Tigo,17800,5296883,-17.392479,-66.158414,1000,2017-09-22 21:49:18+00:00,150576
UMTS,736,3,Tigo,17800,5296958,-17.393086,-66.155416,1000,2017-05-13 00:19:57+00:00,150575
UMTS,736,2,Entel,43401,13795573,-17.389437,-66.158304,3710,2017-09-21 16:20:12+00:00,150574
UMTS,736,2,Entel,43401,13796544,-17.394049,-66.168652,1361,2017-05-03 11:51:37+00:00,150573
UMTS,736,2,Entel,43401,13796547,-17.389077,-66.158845,1276,2017-04-18 18:30:00+00:00,150572
UMTS,736,2,Entel,43401,13795827,-17.393417,-66.170496,1000,2016-08-24 05:22:40+00:00,150571
UMTS,736,2,Entel,43401,13796549,-17.392731,-66.165504,1000,2015-10-26 04:53:55+00:00,150570
UMTS,736,2,Entel,43401,13795677,-17.393793,-66.174626,1000,2017-05-03 13:57:24+00:00,150569
UMTS,736,3,Tigo,17800,5281162,-17.392044067383,-66.145248413086,1000,2017-01-18 16:24:21+00:00,150568
UMTS,736,1,Viva,1210,13263384,-17.393757,-66.153364,1000,2017-09-20 05:12:21+00:00,150567
GSM,736,1,Viva,1210,20666,-17.387924194336,-66.158981323242,1000,2015-01-28 19:35:37+00:00,150566
GSM,736,1,Viva,1210,25662,-17.387924194336,-66.160354614258,1000,2015-01-28 19:35:37+00:00,150565
UMTS,736,3,Tigo,17800,5297001,-17.395307,-66.139267,1000,2017-09-20 04:59:56+00:00,150564
UMTS,736,3,Tigo,17800,5270977,-17.382596,-66.174423,1000,2017-09-27 00:57:13+00:00,150563
UMTS,736,3,Tigo,17800,5281088,-17.385565,-66.173317,1000,2017-09-27 03:34:06+00:00,150562
UMTS,736,1,Viva,1210,13259959,-17.379626,-66.162857,1200,2017-09-14 19:29:50+00:00,150561
UMTS,736,2,Entel,43401,33013,-17.384595,-66.171716,1670,2015-01-13 11:25:31+00:00,150560
UMTS,736,2,Entel,43401,13796543,-17.393274,-66.166665,1000,2017-09-16 13:07:04+00:00,150559
UMTS,736,2,Entel,43401,13795933,-17.391149,-66.1651,1000,2017-09-16 13:07:48+00:00,150558
UMTS,736,2,Entel,43401,13795931,-17.387987,-66.163867,1000,2017-09-16 13:08:13+00:00,150557
UMTS,736,3,Tigo,17800,5296932,-17.386228,-66.144654,1000,2017-05-15 16:49:42+00:00,150556
UMTS,736,2,Entel,43401,13795577,-17.391235,-66.157546,1000,2017-09-13 14:33:23+00:00,150555
UMTS,736,1,Viva,1210,13264378,-17.388685,-66.161071,1106,2017-05-12 13:01:08+00:00,150554
UMTS,736,2,Entel,43401,13795939,-17.387924,-66.165161,1000,2016-01-11 16:33:28+00:00,150553
UMTS,736,2,Entel,43401,13795698,-17.385452,-66.166946,1000,2016-11-25 22:29:37+00:00,150552
UMTS,736,1,Viva,1210,13263564,-17.385339,-66.148622,1000,2017-05-04 16:29:07+00:00,150551
UMTS,736,1,Viva,1210,13258388,-17.391441,-66.158156,1000,2017-05-03 16:26:14+00:00,150550
UMTS,736,1,Viva,1210,13258969,-17.390648,-66.161306,1296,2017-09-17 02:41:27+00:00,150549
UMTS,736,1,Viva,1210,13258387,-17.387558,-66.158844,1188,2016-11-14 05:46:59+00:00,150548
GSM,736,1,Viva,1210,21487,-17.391907,-66.165619,1000,2014-10-17 09:45:32+00:00,150547
GSM,736,1,Viva,1210,21485,-17.38743,-66.163651,1000,2014-10-17 09:40:31+00:00,150546
GSM,736,1,Viva,1210,25442,-17.384047,-66.162374,1000,2014-10-17 09:40:31+00:00,150545
GSM,736,1,Viva,1210,20446,-17.382431030273,-66.161727905273,1000,2014-10-17 09:40:31+00:00,150544
GSM,736,1,Viva,1210,20125,-17.379684,-66.153145,1000,2014-10-17 09:40:31+00:00,150543
GSM,736,1,Viva,1210,20126,-17.380665,-66.152115,1000,2014-10-17 09:40:31+00:00,150542
GSM,736,1,Viva,1210,25123,-17.382706,-66.15184,1000,2014-10-17 09:35:34+00:00,150541
GSM,736,1,Viva,1210,25122,-17.381821,-66.15181,1000,2014-10-17 09:35:34+00:00,150540
GSM,736,1,Viva,1210,21137,-17.383804321289,-66.150741577148,1000,2014-10-16 21:40:29+00:00,150539
GSM,736,1,Viva,1202,20977,-17.38353,-66.151016,1000,2014-10-17 05:25:25+00:00,150538
GSM,736,1,Viva,1202,25973,-17.383487,-66.150953,1000,2014-10-17 08:40:36+00:00,150537
GSM,736,1,Viva,1210,21476,-17.383787,-66.151165,1000,2014-10-17 07:40:37+00:00,150536
GSM,736,1,Viva,1210,21746,-17.383804,-66.150866,1000,2014-10-17 09:20:36+00:00,150535
GSM,736,1,Viva,1210,25293,-17.383693,-66.151076,1000,2014-10-17 09:35:34+00:00,150534
GSM,736,1,Viva,1210,20297,-17.383768,-66.150886,1000,2014-10-17 09:30:32+00:00,150533
GSM,736,1,Viva,1210,25441,-17.38353,-66.158157,1000,2014-10-16 19:35:37+00:00,150532
GSM,736,1,Viva,1210,25443,-17.38293,-66.159606,1000,2014-10-16 19:35:37+00:00,150531
GSM,736,1,Viva,1210,20447,-17.381516,-66.160355,1000,2014-10-16 19:35:37+00:00,150530
GSM,736,1,Viva,1210,26682,-17.378715,-66.161728,1000,2014-10-16 19:35:37+00:00,150529
GSM,736,1,Viva,1210,25723,-17.376938,-66.166534,1000,2014-10-16 13:15:27+00:00,150528
GSM,736,1,Viva,1210,25722,-17.377487,-66.165848,1000,2014-10-16 13:15:27+00:00,150527
GSM,736,1,Viva,1210,26683,-17.378426,-66.165276,1000,2014-10-16 13:15:27+00:00,150526
GSM,736,1,Viva,1210,21686,-17.378616,-66.161346,1000,2014-10-16 19:35:37+00:00,150525
GSM,736,1,Viva,1210,25253,-17.378704,-66.158,1000,2014-10-16 19:35:37+00:00,150524
GSM,736,1,Viva,1210,20257,-17.378417,-66.159404,1000,2014-10-16 13:15:27+00:00,150523
GSM,736,1,Viva,1210,20127,-17.381387,-66.158185,1000,2014-10-17 09:40:31+00:00,150522
GSM,736,1,Viva,1210,25661,-17.384315,-66.155149,1000,2014-10-17 09:35:34+00:00,150521
GSM,736,1,Viva,1210,20665,-17.38431,-66.154356,1000,2014-10-17 09:35:34+00:00,150520
GSM,736,1,Viva,1210,25553,-17.386551,-66.153793,1000,2014-10-16 19:40:37+00:00,150519
GSM,736,1,Viva,1210,25291,-17.385935,-66.152304,1000,2014-10-16 19:45:37+00:00,150518
GSM,736,1,Viva,1210,20557,-17.386551,-66.153717,1000,2014-10-16 13:10:37+00:00,150517
GSM,736,1,Viva,1210,20295,-17.386246,-66.153946,1000,2014-10-16 13:10:37+00:00,150516
UMTS,736,1,Viva,1210,13259359,-17.381767,-66.162597,6005,2017-09-16 09:54:50+00:00,150515
UMTS,736,1,Viva,1210,13263563,-17.385864,-66.152802,1000,2015-10-23 08:35:29+00:00,150514
UMTS,736,2,Entel,43400,5276332,-17.393417358398,-66.147994995117,1000,2014-09-04 18:34:52+00:00,150513
GSM,736,2,Entel,40401,30872,-17.387009,-66.170883,1000,2016-01-25 12:09:31+00:00,150512
UMTS,736,1,Viva,1210,13258829,-17.38934,-66.155678,1000,2017-09-17 17:07:03+00:00,150511
UMTS,736,1,Viva,1210,13258569,-17.384309,-66.149348,1000,2017-04-18 18:30:00+00:00,150510
UMTS,736,1,Viva,1210,13258718,-17.383179,-66.162115,1000,2017-09-15 03:03:35+00:00,150509
UMTS,736,2,Entel,43400,5276339,-17.38655090332,-66.15348815918,1000,2014-07-09 14:43:18+00:00,150508
UMTS,736,3,Tigo,17461,5270939,-17.387924194336,-66.171340942383,1000,2014-06-15 12:26:09+00:00,150507
UMTS,736,2,Entel,43400,33019,-17.393417358398,-66.158981323242,1000,2014-05-22 08:05:18+00:00,150506
UMTS,736,2,Entel,43400,33013,-17.393417358398,-66.158981323242,1000,2014-05-22 07:50:18+00:00,150505
UMTS,736,3,Tigo,17800,5306888,-17.377765,-66.158488,1000,2017-05-15 13:12:26+00:00,150504
GSM,736,3,Tigo,17461,34040,-17.394352,-66.164373,1000,2017-09-27 14:22:39+00:00,150503
UMTS,736,3,Tigo,17800,5271130,-17.391899,-66.172942,3984,2017-05-07 23:26:21+00:00,150502
UMTS,736,3,Tigo,17800,5271947,-17.387924194336,-66.157608032227,1000,2016-01-21 21:00:17+00:00,150501
UMTS,736,1,Viva,1200,13197847,-17.38655090332,-66.160354614258,1000,2014-04-16 18:30:36+00:00,150500
UMTS,736,1,Viva,1200,13192952,-17.389297485352,-66.141128540039,1000,2014-03-30 13:39:31+00:00,150499
UMTS,736,1,Viva,1200,13192991,-17.376938,-66.15715,1000,2014-04-09 09:16:39+00:00,150498
UMTS,736,1,Viva,1200,13197989,-17.378448,-66.158981,1000,2014-07-23 18:33:24+00:00,150497
UMTS,736,1,Viva,1200,13197849,-17.393417358398,-66.168594360352,1000,2014-03-21 12:51:07+00:00,150496
UMTS,736,3,Tigo,17800,5281090,-17.388091,-66.152517,1000,2017-09-27 14:55:09+00:00,150495
UMTS,736,3,Tigo,17800,5270947,-17.387822,-66.156387,1000,2016-05-24 17:39:15+00:00,150494
UMTS,736,3,Tigo,17800,5281076,-17.381336,-66.1607,1222,2017-05-15 13:36:10+00:00,150493
UMTS,736,3,Tigo,17800,5261130,-17.393975,-66.16749,1000,2017-09-17 16:43:57+00:00,150492
UMTS,736,3,Tigo,17800,5270999,-17.392608,-66.165724,1000,2017-09-27 14:11:43+00:00,150491
UMTS,736,3,Tigo,17800,5260999,-17.388879,-66.167432,4364,2017-09-27 14:03:18+00:00,150490
UMTS,736,3,Tigo,17800,5271129,-17.380234,-66.170242,1000,2015-04-03 13:39:21+00:00,150489
GSM,736,3,Tigo,17461,34058,-17.376875,-66.172902,1000,2016-08-16 14:48:03+00:00,150488
UMTS,736,3,Tigo,17800,5261129,-17.376985,-66.172809,1000,2016-03-09 13:47:20+00:00,150487
UMTS,736,2,Entel,43400,5276707,-17.385177612305,-66.142501831055,1000,2014-03-24 08:23:41+00:00,150486
GSM,736,2,Entel,43400,33688,-17.377134,-66.150742,1000,2013-12-10 15:51:07+00:00,150485
GSM,736,3,Tigo,17800,18067,-17.385178,-66.15715,1000,2013-12-09 15:30:52+00:00,150484
GSM,736,2,Entel,40401,30453,-17.378311,-66.155548,1071,2016-01-25 12:09:31+00:00,150483
UMTS,736,3,Tigo,17800,3047802,-17.389297485352,-66.169967651367,1000,2013-12-13 09:30:31+00:00,150482
UMTS,736,3,Tigo,17800,3047774,-17.389297485352,-66.169967651367,1000,2013-12-13 09:20:22+00:00,150481
UMTS,736,3,Tigo,17800,3047765,-17.389297485352,-66.169967651367,1000,2013-12-13 09:28:37+00:00,150480
UMTS,736,3,Tigo,17461,3047762,-17.389297485352,-66.169967651367,1000,2013-12-13 09:16:10+00:00,150479
UMTS,736,3,Tigo,17461,3047761,-17.389297485352,-66.169967651367,1000,2013-12-13 09:21:27+00:00,150478
UMTS,736,3,Tigo,17800,3030983,-17.379684448242,-66.149368286133,1000,2013-12-08 17:06:37+00:00,150477
UMTS,736,3,Tigo,17461,2932624,-17.385177612305,-66.158981323242,1000,2013-12-07 06:46:29+00:00,150476
UMTS,736,3,Tigo,17461,2419421,-17.385177612305,-66.158981323242,1000,2013-12-07 06:44:28+00:00,150475
UMTS,736,3,Tigo,17461,2032865,-17.379684448242,-66.149368286133,1000,2013-11-25 18:27:16+00:00,150474
UMTS,736,1,Viva,201,2978353,-17.379684,-66.148682,1000,2013-11-24 22:05:50+00:00,150473
UMTS,736,1,Viva,1200,2288741,-17.379684,-66.149231,1000,2013-12-11 16:09:52+00:00,150472
UMTS,736,3,Tigo,17800,2013484,-17.379427,-66.149282,1000,2013-12-12 23:33:16+00:00,150471
UMTS,736,1,Viva,1200,2281529,-17.379684,-66.148544,1000,2013-11-23 18:53:15+00:00,150470
UMTS,736,1,Viva,1200,2678824,-17.38655090332,-66.160354614258,1000,2013-11-23 11:53:26+00:00,150469
UMTS,736,1,Viva,1200,2337107,-17.385962,-66.160355,1000,2013-11-23 11:54:28+00:00,150468
UMTS,736,3,Tigo,17461,2033029,-17.379684448242,-66.149368286133,1000,2013-11-23 10:09:05+00:00,150467
UMTS,736,3,Tigo,17800,2013480,-17.379735,-66.149292,1000,2013-12-13 08:57:24+00:00,150466
GSM,736,3,Tigo,17461,34079,-17.387139,-66.155646,1000,2016-06-14 19:36:05+00:00,150465
GSM,736,3,Tigo,17461,14067,-17.384528,-66.1561,1468,2017-09-14 20:18:47+00:00,150464
GSM,736,3,Tigo,17461,24067,-17.386319,-66.157201,1585,2017-05-12 22:38:41+00:00,150463
GSM,736,3,Tigo,17460,24158,-17.376938,-66.172714,1000,2016-06-15 15:00:36+00:00,150462
GSM,736,3,Tigo,17461,14059,-17.392731,-66.165848,1000,2013-11-13 16:01:20+00:00,150461
GSM,736,3,Tigo,17460,34059,-17.390213,-66.174087,1911,2016-08-16 14:52:09+00:00,150460
GSM,736,3,Tigo,17461,34067,-17.386856,-66.15715,1000,2016-06-15 17:33:00+00:00,150459
UMTS,736,1,Viva,1200,13192841,-17.382333,-66.167025,1000,2014-07-06 19:16:51+00:00,150458
UMTS,736,3,Tigo,17800,5260947,-17.385975,-66.156335,1421,2017-09-27 13:41:16+00:00,150457
UMTS,736,1,Viva,1200,13192862,-17.381057739258,-66.149368286133,1000,2013-10-11 22:47:20+00:00,150456
GSM,736,3,Tigo,17461,24008,-17.378527,-66.153336,1089,2017-09-27 18:40:18+00:00,150455
UMTS,736,1,Viva,1200,13193103,-17.383804321289,-66.145248413086,1000,2013-09-28 10:37:35+00:00,150454
UMTS,736,1,Viva,1200,13193451,-17.392044067383,-66.149368286133,1000,2013-09-12 00:36:55+00:00,150453
GSM,736,1,Viva,201,20711,-17.386548,-66.149866,2794,2017-05-12 14:12:41+00:00,150452
UMTS,736,1,Viva,1200,13193843,-17.390213,-66.156235,1000,2013-10-17 21:16:59+00:00,150451
GSM,736,1,Viva,201,20661,-17.383118,-66.159325,1000,2016-11-26 13:57:24+00:00,150450
UMTS,736,1,Viva,1200,13193292,-17.392044,-66.149712,1000,2013-09-11 02:10:23+00:00,150449
UMTS,736,3,Tigo,17800,5271038,-17.377686,-66.173801,2066,2017-09-21 14:10:41+00:00,150448
GSM,736,1,Viva,202,21191,-17.379227,-66.151199,1000,2016-02-29 11:56:01+00:00,150447
UMTS,736,1,Viva,1200,13192861,-17.380371,-66.152287,1000,2014-03-24 20:57:26+00:00,150446
UMTS,736,1,Viva,1200,13192992,-17.376907,-66.156372,1000,2014-04-14 20:10:40+00:00,150445
UMTS,736,1,Viva,201,21103,-17.389442,-66.155526,1000,2017-04-18 18:30:00+00:00,150444
UMTS,736,1,Viva,1200,13193291,-17.389297485352,-66.156234741211,1000,2013-09-03 16:50:23+00:00,150443
UMTS,736,3,Tigo,17800,5280938,-17.377604,-66.169569,1150,2017-05-08 00:22:17+00:00,150442
UMTS,736,3,Tigo,17800,5260888,-17.377532,-66.155113,1000,2017-05-13 15:51:13+00:00,150441
UMTS,736,3,Tigo,17800,5271023,-17.377983,-66.160864,1000,2017-09-20 05:12:19+00:00,150440
UMTS,736,3,Tigo,17800,5280888,-17.377514,-66.15744,1000,2017-05-13 01:43:27+00:00,150439
UMTS,736,3,Tigo,17800,5261076,-17.382436,-66.160221,4832,2017-09-21 01:49:41+00:00,150438
UMTS,736,1,Viva,1200,13192851,-17.38655090332,-66.160354614258,1000,2014-04-16 18:29:43+00:00,150437
GSM,736,1,Viva,201,20442,-17.386551,-66.162415,1052,2016-11-26 13:57:24+00:00,150436
UMTS,736,1,Viva,1200,13193293,-17.389672,-66.156734,1000,2013-09-17 16:08:55+00:00,150435
UMTS,736,1,Viva,201,20553,-17.388916,-66.155319,1000,2017-04-18 18:30:00+00:00,150434
UMTS,736,2,Entel,43400,5276638,-17.379684448242,-66.150741577148,1000,2013-08-19 17:39:45+00:00,150433
UMTS,736,2,Entel,43400,5276632,-17.383118,-66.145249,1000,2014-03-24 08:10:39+00:00,150432
UMTS,736,3,Tigo,17800,5260907,-17.381307,-66.168345,1000,2015-09-25 11:29:16+00:00,150431
GSM,736,2,Entel,40401,30821,-17.380558,-66.143376,1000,2016-03-19 17:22:25+00:00,150430
UMTS,736,2,Entel,43400,5276258,-17.386093,-66.156235,1128,2013-08-09 16:37:10+00:00,150429
UMTS,736,2,Entel,43400,5276631,-17.379684448242,-66.147994995117,1000,2013-08-06 15:56:57+00:00,150428
UMTS,736,2,Entel,43400,5276418,-17.392902,-66.168594,1000,2013-08-04 16:52:41+00:00,150427
UMTS,736,1,Viva,1200,13193031,-17.378311,-66.149643,1000,2013-07-02 08:41:09+00:00,150426
UMTS,736,2,Entel,43400,5276758,-17.387924194336,-66.169967651367,1000,2013-07-03 22:11:44+00:00,150425
GSM,736,3,Tigo,17461,14196,-17.382814,-66.157673,1000,2017-09-18 19:14:02+00:00,150424
UMTS,736,1,Viva,1200,13192813,-17.394790649414,-66.152114868164,1000,2013-06-20 10:27:27+00:00,150423
UMTS,736,1,Viva,1200,13193033,-17.385864,-66.151085,1000,2013-07-18 11:51:02+00:00,150422
GSM,736,1,Viva,201,20123,-17.383804,-66.155842,1000,2017-01-04 09:12:39+00:00,150421
GSM,736,1,Viva,202,20253,-17.378213,-66.1593,1000,2017-05-11 03:38:22+00:00,150420
UMTS,736,3,Tigo,17800,5270925,-17.376633,-66.149979,1000,2016-10-16 07:17:56+00:00,150419
GSM,736,3,Tigo,17461,24027,-17.384505,-66.163499,1000,2017-09-19 22:14:43+00:00,150418
UMTS,736,1,Viva,1200,13193403,-17.385775,-66.160235,1000,2014-04-16 18:28:43+00:00,150417
UMTS,736,2,Entel,43400,5276268,-17.386551,-66.154587,1000,2013-05-21 08:43:00+00:00,150416
UMTS,736,1,Viva,1200,13193032,-17.382431030273,-66.147994995117,1000,2013-05-14 12:21:53+00:00,150415
UMTS,736,1,Viva,201,13193623,-17.382431030273,-66.147994995117,1000,2013-05-14 12:01:49+00:00,150414
UMTS,736,1,Viva,1200,13193622,-17.383118,-66.145935,1000,2013-09-28 10:40:37+00:00,150413
UMTS,736,1,Viva,1200,13193623,-17.380305,-66.148837,1000,2014-03-25 13:18:46+00:00,150412
GSM,736,3,Tigo,17461,14151,-17.379743,-66.148954,1000,2017-09-18 19:59:52+00:00,150411
UMTS,736,1,Viva,1200,13192993,-17.378549,-66.159549,2902,2014-07-13 15:37:54+00:00,150410
UMTS,736,1,Viva,1200,13193252,-17.379684448242,-66.149368286133,1000,2014-02-24 21:07:55+00:00,150409
UMTS,736,3,Tigo,17800,50594049,-17.381058,-66.160812,1000,2015-08-25 18:27:44+00:00,150408
UMTS,736,3,Tigo,17800,5260938,-17.379968,-66.16451,1000,2017-09-20 05:13:55+00:00,150407
UMTS,736,3,Tigo,17800,5260920,-17.39442,-66.158683,2391,2017-09-19 14:16:58+00:00,150406
GSM,736,2,Entel,40401,30722,-17.392044,-66.15184,1000,2016-09-14 13:07:24+00:00,150405
UMTS,736,2,Entel,53400,13205874,-17.383804321289,-66.16584777832,1000,2013-04-05 22:28:14+00:00,150404
UMTS,736,2,Entel,53400,50594049,-17.383804321289,-66.16584777832,1000,2013-04-05 22:22:28+00:00,150403
GSM,736,3,Tigo,17461,34151,-17.380182,-66.149069,1000,2017-09-18 19:53:37+00:00,150402
GSM,736,3,Tigo,17461,24151,-17.380231,-66.149111,4983,2017-09-18 00:52:18+00:00,150401
UMTS,736,3,Tigo,17800,5261031,-17.38004,-66.148811,1447,2017-09-18 16:12:42+00:00,150400
UMTS,736,3,Tigo,17800,5281031,-17.379897,-66.149165,2882,2017-09-17 03:03:50+00:00,150399
